solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,sgrstar2400_oid,source,ra_icrs,de_icrs,pmra,pmde,gmag,b_r,col_ra_icrs,col_de_icrs
1636148068921376768,Gaia DR3 5574287730256512,5574287730256512,446815605,2016.0,43.3259758209953,0.027043711,5.414007352821426,0.027230326,-0.008523669667490763,0.036811616,-0.23154837,1.7563598,-0.02236514652637553,0.038322385,-1.7562174269039048,0.04199838,0.12255507,0.1056158,0.08906131,-0.08377243,-0.33874872,-0.18103069,-0.17208207,0.09024313,0.522071,0.12440373,183,0,179,4,1.6080387,207.4061,0.07317908,0.97874457,31,false,1.3929082,,,,,,,,21,13,0.061699264,24,8,0,0.031505555,164.56248,0,0,1.0854573,0.27147445,0.2085997,0.41805154,0.91145784,-85.216644,-40.466877,-51.406002,28.764055,false,194,18122.10422527124,14.033763,1291.3218,15.041845,22,6376.355672781314,22.457325,283.9321,15.827111,22,16924.958249364547,52.255062,323.89127,14.176577,1.2857952,0,1,0,1,0,1.6505346,0.7852659,0.8652687,-145.7886,8.279046,2,9,1,9,3.6997328,,,893.1303,,5000.0,0.0,-0.5,111,,,,13.656695,0.088012524,9,,NOT_AVAILABLE,169.65783030182598,-46.10889447248982,42.52705953090374,-10.669905720218082,false,false,0,true,false,false,false,false,true,true,false,1.0210672E-13,6.960271E-13,0.99999166,4783.402,4757.9346,4802.934,3.024,2.8712,3.1331,-0.001,-0.0566,0.0507,2636.3618,2344.4226,3032.0437,1.2357,1.2073,1.2588,0.9348,0.9125,0.953,0.4946,0.4826,0.5047,MARCS,858,5574287730256512,43.325975822915,5.41400758896785,-0.07199999690055847,-1.781999945640564,15.055700302124023,1.663699984550476,43.3259761345282,5.41401526091865
1636148068921376768,Gaia DR3 5581228397386496,5581228397386496,1380171683,2016.0,42.97904301457137,0.13786785,5.3328339095930115,0.13104153,-0.1838702322259169,0.16294631,-1.1284099,1.5393525,-0.06936701307420146,0.19542171,-1.5377888693972923,0.17146231,0.18174836,0.28087047,0.1761143,0.09070183,-0.18984152,0.021086836,0.208965,0.24458951,0.050444085,0.17189182,203,0,202,1,-0.18771018,200.89047,0.0,0.0,31,false,1.4932954,,,,,,,,23,14,0.28349853,25,9,0,0.02715074,98.797,0,0,0.988872,0.24524994,0.17402199,0.379339,0.87669164,-83.26718,-22.830048,-49.869904,27.775692,false,212,864.1554789532992,1.4339886,602.62366,18.345886,24,426.2979651766192,8.877689,48.019024,18.76426,24,651.5209700467791,9.472859,68.77765,17.713074,1.2472512,0,1,0,0,0,1.0511856,0.4183731,0.6328125,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.35411044293414,-46.39488117902655,42.166870687732086,-10.645465385824124,false,false,0,false,false,false,false,false,true,false,false,1.7857878E-10,8.3904964E-13,0.9999877,4939.9736,4924.2964,4960.437,4.849,4.8186,4.8682,-2.0217,-2.2772,-1.742,1710.2615,1669.4,1780.1763,0.0129,0.0029,0.0353,0.0103,0.0023,0.0284,0.0056,0.0012,0.0155,MARCS,859,5581228397386496,42.979043022959,5.33283412531898,-0.13699999451637268,-1.6770000457763672,18.36720085144043,1.097100019454956,42.9790436154002,5.33284134678378
1636148068921376768,Gaia DR3 5585007968600064,5585007968600064,429613142,2016.0,43.07753306318727,0.32433352,5.480255147657733,0.325863,-0.23426794776668508,0.35813978,-0.6541244,1.3486823,0.919524042808535,0.49723804,-0.9866202896752836,0.483792,0.26989168,0.07976217,0.26561087,0.029733744,-0.17443357,-0.0018655842,0.14363761,0.06628292,0.13791838,0.34481722,201,0,200,1,1.2428267,230.95964,0.0,0.0,31,false,1.4831187,,,,,,,,23,15,0.7905803,25,10,0,0.09326061,74.488846,0,0,1.0618441,0.23685855,0.28223696,0.39332777,0.8486089,-81.50363,-40.119972,-47.311237,29.28758,false,216,266.86389311110526,1.1405137,233.9857,19.621643,21,129.540567500094,6.4802,19.990211,20.057528,22,198.14964608140534,9.5960455,20.649094,19.005413,1.2279301,0,4,0,2,0,1.0521145,0.43588448,0.61623,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.32410942448772,-46.21904692920312,42.306522698047225,-10.53364785453346,false,false,0,false,false,false,false,false,false,false,false,0.0020709047,1.6670419E-10,0.9979138,,,,,,,,,,,,,,,,,,,,,,,860,5585007968600064,43.077532897186,5.48025529893407,0.08399999886751175,-1.6490000486373901,19.6648006439209,1.1057000160217285,43.0775325358531,5.48026240036614
1636148068921376768,Gaia DR3 5585282846506624,5585282846506624,1759571875,2016.0,43.060293695429536,0.12478477,5.4938466945960345,0.12584116,0.24571744305801946,0.13864048,1.7723355,2.1367548,0.059582703696578865,0.17419994,-2.1359238180841538,0.16504206,0.29868653,0.08426304,0.26923242,0.28568769,-0.32743645,0.33920047,0.439486,-0.15654191,-0.087867305,0.42600724,192,0,191,1,-0.07572015,191.7425,0.0,0.0,31,false,1.5008734,,,,,,,,22,14,0.29136565,24,9,0,0.07718764,149.86566,0,0,0.99428743,0.26304856,0.22517096,0.43056026,0.83723354,-91.243484,-25.316795,-46.1832,28.697237,false,206,1212.8617763068714,1.819646,666.53723,17.977839,23,580.4110362706181,17.023651,34.09439,18.429203,23,872.0958435653398,11.861963,73.52036,17.396484,1.1975865,0,0,0,0,0,1.0327187,0.45136452,0.58135414,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.29248898688465,-46.21979249696528,42.29393434318493,-10.515591581827975,false,false,0,false,false,false,false,false,true,true,false,3.17184E-11,5.121591E-13,0.9999832,5007.3433,4989.8525,5028.2515,4.79,4.7679,4.7994,-1.6514,-1.8415,-1.4851,1651.783,1615.259,1695.2034,0.011,0.0028,0.0302,0.0089,0.0022,0.0244,0.0048,0.0012,0.0133,MARCS,861,5585282846506624,43.0602936638896,5.49384697916938,0.25999999046325684,-2.2219998836517334,18.003599166870117,1.0645999908447266,43.060292541437,5.49385654546359
1636148068921376768,Gaia DR3 5599022446355712,5599022446355712,29104695,2016.0,43.49095363698473,0.40767774,5.487256228364293,0.38262913,0.006365737934059076,0.42508748,0.014975124,2.251991,-1.120191121689583,0.5238548,-1.9536210275988395,0.44531012,0.2875946,0.11504116,0.16675861,0.26950902,-0.08196014,0.29642978,0.2644455,-0.121377155,0.0028928278,0.32516697,186,0,185,1,-1.2445287,165.19292,0.0,0.0,31,false,1.4746896,,,,,,,,22,14,0.80676436,24,8,0,0.083138555,161.18196,0,0,0.9333196,0.2755188,0.18813887,0.29627115,0.8728038,-47.76422,-25.210371,-53.380234,29.528067,false,202,225.67529468595023,1.0221269,220.7899,19.803658,20,93.77326728422642,9.812928,9.556094,20.408344,21,164.17096566657517,7.492152,21.91239,19.209654,1.1429883,0,1,0,1,0,1.1986904,0.60468674,0.5940037,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.76854187042005,-45.94632518555526,42.70870370144995,-10.64818715456466,false,false,0,false,false,false,false,false,false,false,false,1.3289804E-5,2.2704992E-8,0.9999823,,,,,,,,,,,,,,,,,,,,,,,862,5599022446355712,43.4909538464147,5.48725652471918,-0.08100000023841858,-1.9220000505447388,19.850000381469727,1.0430999994277954,43.490954195261,5.48726479786773
1636148068921376768,Gaia DR3 5605447717683200,5605447717683200,926240438,2016.0,43.87447260242139,0.58975214,5.633636507285946,0.5415007,0.0010798361669584768,0.7163287,0.0015074591,0.56435525,0.3222687204236237,0.6757062,-0.46329228631735525,0.65999866,0.13109992,0.30038822,-0.042323064,-0.011657377,-0.24442165,-0.12871331,-0.13490851,0.1366011,0.26866055,0.250966,143,0,143,0,-0.21634363,144.39409,0.0,0.0,31,false,1.6423514,,,,,,,,17,14,1.0491332,20,7,0,0.061992407,161.95615,0,0,0.984602,0.25294068,0.17296742,0.3332928,0.874753,-53.633236,-20.508917,-52.606483,29.640041,false,147,148.76088364990093,1.6989824,87.558815,20.256145,17,90.67121070494323,8.385439,10.812936,20.444868,15,81.86360388125256,7.7606115,10.548602,19.965168,1.159813,0,0,0,0,0,0.4797001,0.18872261,0.29097748,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,170.04545491114746,-45.58602207138607,43.123672449116995,-10.619940699656864,true,false,0,false,false,false,false,false,false,false,false,0.9999963,2.3072704E-9,3.7352477E-6,,,,,,,,,,,,,,,,,,,,,,,863,5605447717683200,43.874472611424,5.63363643659221,-0.23100000619888306,-2.2260000705718994,20.366500854492188,0.9575999975204468,43.8744736103552,5.6336460210862
1636148068921376768,Gaia DR3 5608814971824256,5608814971824256,598629452,2016.0,43.65282705873227,0.15545997,5.675694170455611,0.15347528,-0.29099912825006885,0.17697208,-1.6443224,1.9935993,0.007106529186917954,0.17767115,-1.993586657531406,0.18348117,0.2675903,0.25808117,0.06463718,0.29011852,-0.18628761,0.26891094,0.2831957,0.06426043,0.14784713,0.42542163,186,0,186,0,-1.7197123,156.05853,0.0,0.0,31,false,1.4287385,,,,,,,,21,14,0.30693933,22,9,0,0.027028156,165.63231,0,0,0.90920484,0.26833683,0.20957604,0.38794193,0.8761774,-80.154144,-34.515205,-46.87244,29.848318,false,191,808.1082186665442,1.6304629,495.63116,18.418694,18,330.6615726608161,15.310644,21.596842,19.040083,17,657.1044882367013,12.908709,50.90397,17.70381,1.222319,0,2,0,1,0,1.3362732,0.6213894,0.7148838,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.76740891870335,-45.69840717114646,42.92159681128815,-10.515262554871791,false,false,0,false,false,false,false,false,true,false,false,1.2182424E-13,3.6768535E-12,0.9999946,4305.9453,4289.232,4325.712,4.9065,4.8334,4.9338,-1.5121,-1.634,-1.409,1082.9231,1026.4207,1169.9626,0.0136,0.0033,0.0373,0.0103,0.0025,0.0283,0.0055,0.0013,0.0152,PHOENIX,864,5608814971824256,43.6528269954741,5.67569443914272,-0.3499999940395355,-2.2109999656677246,18.453100204467773,1.3762999773025513,43.6528285106572,5.67570395933233
1636148068921376768,Gaia DR3 5616618927917312,5616618927917312,753731529,2016.0,43.31594085194356,0.032144908,5.642688556168523,0.028855635,0.01616309597525995,0.03761418,0.42970747,2.0835915,-0.06585268988747367,0.03605663,-2.0825505169208007,0.035123654,0.17528166,0.40787783,-0.14085218,0.067115135,-0.17059062,-0.06294475,-0.24438803,0.022030441,0.2949458,0.28171438,167,0,167,0,0.5431295,174.88828,0.0,0.0,31,false,1.3974149,,,,,,,,20,14,0.056399707,22,10,0,0.069573194,160.56111,0,0,1.0282476,0.37996578,0.26381585,0.41897666,0.8673874,-52.45661,-39.7477,-54.935463,30.429007,false,183,15102.338312557129,16.779982,900.0211,15.239757,19,5443.650822505159,29.854942,182.33667,15.9988165,21,13927.127344805509,44.66865,311.7875,14.388242,1.2826344,0,1,0,1,0,1.6105747,0.7590599,0.8515148,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,169.4328816201245,-45.94156470212436,42.585827399825895,-10.448417170584905,false,false,0,false,false,false,true,false,false,true,false,1.0207678E-13,8.2097035E-13,0.99999464,4684.5938,4671.1987,4699.2705,2.81,2.7722,2.8485,-0.0924,-0.0962,-0.0898,3546.8093,3402.924,3694.9016,1.0659,1.0512,1.0812,0.8051,0.7936,0.8174,0.4258,0.4196,0.4326,MARCS,865,5616618927917312,43.3159408591469,5.64268883987127,0.03700000047683716,-2.007999897003174,15.259200096130371,1.6311999559402466,43.3159407008774,5.64269748591331
1636148068921376768,Gaia DR3 5616820790862336,5616820790862336,454359508,2016.0,43.3397742562319,0.2529807,5.668916367723047,0.21666898,-0.23847429736567363,0.28810644,-0.8277298,1.806776,-0.22976815906186848,0.27529898,-1.7921066044088374,0.27222642,0.086008556,0.37053415,-0.17610723,0.14881188,-0.22146079,0.010908399,-0.20701817,0.08932644,0.33859745,0.31302777,169,0,168,1,0.38681042,176.15033,0.0,0.0,95,false,,1.4101584,0.07313865,-0.0063373093,0.051757857,-0.047727272,-0.011693291,-0.012872663,20,14,0.438939,22,10,0,0.09616943,159.84178,0,0,1.0194947,0.35613525,0.21844965,0.45475227,0.8444175,-59.4069,-27.783289,-53.909023,29.64056,false,179,483.91868330361615,1.2810856,377.7411,18.975435,22,203.95002324273528,9.254253,22.038517,19.564734,21,402.3214756988011,9.533083,42.202663,18.236462,1.2528375,0,1,0,0,0,1.3282719,0.58929825,0.7389736,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.43436754133626,-45.906218643668005,42.616723323272666,-10.430328670047443,false,false,0,false,false,false,false,false,true,false,false,1.7793651E-9,8.5372074E-13,0.9999886,4388.16,4366.3867,4406.7705,4.9059,4.8894,4.9198,-1.541,-1.6082,-1.4618,1472.702,1446.8785,1514.5765,0.0086,0.0019,0.0203,0.0066,0.0014,0.0156,0.0035,7.0E-4,0.0084,PHOENIX,866,5616820790862336,43.3397742282118,5.66891661381411,-0.5270000100135803,-2.2219998836517334,18.997800827026367,1.3868999481201172,43.3397765062721,5.66892617959098
1636148068921376768,Gaia DR3 3980123416991898880,3980123416991898880,103058484,2016.0,173.22822348427738,0.12814957,21.544875789778686,0.10756373,-0.153177923311056,0.15111086,-1.0136791,2.0341723,-1.5984730760248764,0.145776,-1.2580703956081072,0.12540655,-0.01426064,-0.36875173,0.061834875,0.360977,-0.2930743,0.25798005,-0.18788116,0.024978891,-0.33436322,-0.12124696,169,0,168,1,-1.3198562,145.49323,0.0,0.0,31,false,1.6586559,,,,,,,,20,13,0.20897365,23,9,1,0.04091615,125.30284,2,0,0.9258041,0.2967586,0.2013369,0.3951536,0.8339711,-93.13935,30.740517,-3.5415337,-20.088621,false,193,1306.9163191404614,6.3686004,205.2125,17.896748,22,834.499226924611,18.5391,45.012928,18.034977,18,680.9902651261455,16.448908,41.400333,17.665043,1.1595918,0,2,0,0,0,0.36993408,0.13822937,0.23170471,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,226.01844201523483,71.28725760057036,165.045600050108,17.055642316952525,true,false,0,false,false,false,true,false,true,true,false,0.01687543,9.301717E-7,0.9830623,7487.169,7465.199,7507.3286,4.3891,4.3785,4.3952,-1.9132,-1.9654,-1.8462,7471.3857,7404.7095,7560.0645,0.002,5.0E-4,0.0051,0.0018,4.0E-4,0.0046,0.001,2.0E-4,0.0025,MARCS,867,3980123416991898880,173.228223693876,21.5448759625,-1.465000033378601,-1.3899999856948853,17.929399490356445,0.3580999970436096,173.228230473979,21.5448819485975
1636148068921376768,Gaia DR3 3980138565341693312,3980138565341693312,230036939,2016.0,172.9134507542716,0.30870143,21.400702632968137,0.27227306,-0.2628706421089977,0.38480583,-0.68312544,2.134788,-1.6496807255661332,0.35930148,-1.3549439579018236,0.29532078,0.046849754,-0.17593369,0.3243075,0.13018632,-0.53714824,0.0377317,0.23191041,0.08697566,-0.26905504,-0.15793079,159,0,159,0,0.5869923,171.02824,0.4333571,0.37105966,31,false,1.4850852,,,,,,,,18,13,0.51921993,19,7,0,0.08823949,112.72785,0,0,1.031445,0.33361262,0.16766302,0.48126623,0.8542397,-67.14375,21.467909,-9.312866,-21.690979,false,158,462.04988118726493,1.6290058,283.6392,19.025644,16,231.48859101486292,12.928665,17.905066,19.427217,16,327.11197463969705,12.408136,26.3627,18.461155,1.2089616,0,1,0,1,0,0.96606255,0.40157318,0.56448936,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,226.103857123144,70.96194659771402,164.82891049114687,16.803416285313766,false,false,0,false,false,false,false,false,false,false,false,7.7997086E-8,3.297951E-7,0.9999863,,,,,,,,,,,,,,,,,,,,,,,868,3980138565341693312,172.913450920466,21.4007027726379,-1.722000002861023,-1.3459999561309814,19.054399490356445,0.9984999895095825,172.91345888197,21.4007085662881
1636148068921376768,Gaia DR3 3980174299469454592,3980174299469454592,1560356420,2016.0,173.17205477573006,0.057836875,21.72532547684185,0.051509038,-0.04126912247685978,0.07151659,-0.57705665,2.3637762,-1.2870284742178744,0.07110891,-1.9826739620626208,0.05880089,-0.007961559,-0.23560646,-0.12103336,0.12664229,-0.40095106,0.1050272,0.009708793,-0.09515719,-0.24904692,-0.103112176,194,0,194,0,-0.47558177,186.8826,0.0,1.461855E-15,31,false,1.511498,,,,,,,,23,14,0.100019164,27,12,0,0.041309115,104.81045,0,0,0.97389,0.32246014,0.18909009,0.43008772,0.806229,-80.08488,24.700783,-3.670122,-19.257614,false,228,3886.595822035608,2.8024867,1386.8383,16.713444,25,1901.366847096034,12.316385,154.37701,17.140877,24,2809.4715786679117,10.32743,272.03976,16.126333,1.2120731,0,1,0,0,0,1.0145435,0.427433,0.5871105,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.43476807644376,71.30313678829924,164.91780831020802,17.19837881024138,false,false,0,true,false,false,false,false,false,true,false,1.02118204E-13,5.111321E-13,0.999991,,,,,,,,,,,,,,,,,,,,,,,869,3980174299469454592,173.172054964564,21.7253257673175,-1.2230000495910645,-1.8250000476837158,16.726499557495117,1.0311000347137451,173.1720606324,21.7253336265173
1636148068921376768,Gaia DR3 3980192785008734208,3980192785008734208,347818534,2016.0,172.8639677336469,0.13239956,21.812848409997812,0.16653419,-0.023492517608162636,0.17650212,-0.13310048,1.4649587,-1.2096590403462746,0.18287809,-0.82633463002084,0.19595829,-0.25173753,0.029712157,-0.007571613,0.22649057,-0.4533194,0.32402074,-0.42850336,-0.27286276,0.30770752,-0.3200636,169,0,169,0,-0.8503858,154.86482,0.0,1.5693264E-15,31,false,1.483025,,,,,,,,19,13,0.32014123,20,9,0,0.08330401,118.51364,0,0,0.95141494,0.22007382,0.17927712,0.33532214,0.88956165,-56.167595,52.585384,-7.877842,-21.171198,false,167,1017.6306735695065,1.7942561,567.1602,18.168392,14,447.64203806388264,23.72353,18.869116,18.711216,14,795.5964221004081,19.000572,41.872234,17.496164,1.2216991,0,3,0,2,0,1.2150517,0.5428238,0.67222786,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,224.86977715457266,71.06581993563069,164.607242142245,17.159836660804654,false,false,0,false,false,false,false,false,true,true,false,4.7692933E-11,1.5616243E-11,0.9999939,4688.556,4670.286,4704.5493,4.8181,4.8005,4.8466,-1.3365,-1.515,-1.2026,1463.9103,1391.8757,1504.1229,0.0026,6.0E-4,0.0068,0.002,5.0E-4,0.0053,0.0011,2.0E-4,0.0029,PHOENIX,870,3980192785008734208,172.863967882996,21.8128484852382,-1.4359999895095825,-1.246000051498413,18.18829917907715,1.156999945640564,172.863974540765,21.8128538511276
1636148068921376768,Gaia DR3 3980196770738111616,3980196770738111616,646530354,2016.0,172.97174373598827,0.121709384,21.99733043959406,0.12058113,-0.1806838157430079,0.1587222,-1.138365,2.4604304,-1.9444106371432528,0.16806123,-1.5076421303362064,0.15668154,-0.043955825,-0.2622117,0.012032166,0.18085888,-0.4852631,0.23656748,-0.20235571,-0.114858,0.06261787,-0.26447895,156,0,156,0,0.8494129,172.40092,0.0,0.0,31,false,1.5523391,,,,,,,,19,12,0.2569957,21,8,0,0.036714185,78.36374,0,0,1.0470319,0.35470214,0.22288634,0.52042836,0.7975696,-83.33847,35.0985,-1.0817014,-19.612984,false,157,1345.8380094694496,2.0922525,643.24835,17.864885,14,730.4406023731742,12.535636,58.26913,18.17958,16,925.8640380394271,22.20059,41.70448,17.331528,1.2306864,0,1,0,1,0,0.848053,0.31469536,0.5333576,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,224.4398440175863,71.22306702571618,164.62273315958714,17.369154012469473,false,false,0,false,false,false,false,false,true,true,false,6.118445E-10,1.3504844E-10,0.9999778,5538.0874,5522.437,5554.871,4.7252,4.6964,4.7432,-2.2239,-2.6801,-1.9511,2232.2334,2198.9136,2275.5964,0.0028,7.0E-4,0.0072,0.0023,6.0E-4,0.006,0.0013,3.0E-4,0.0033,MARCS,871,3980196770738111616,172.971744022106,21.997330665284,-1.875,-1.3969999551773071,17.88249969482422,0.7735000252723694,172.971752730499,21.9973366811536
1636148068921376768,Gaia DR3 3980199416438188544,3980199416438188544,175513496,2016.0,173.75328780859206,0.5066207,21.50387241887038,0.51122,0.5977228271915693,0.6961684,0.85858935,1.7292451,-0.9924862528021412,0.7195485,-1.4160718482189991,0.46802834,-0.22396177,0.08305713,0.026703784,0.036763366,-0.50515664,-0.080766685,0.24079694,0.32717505,-0.43846837,-0.08812137,129,0,129,0,0.13761917,130.98674,0.0,0.0,95,false,,1.365863,0.15316111,-0.23794127,0.3757273,-0.22562283,-0.10226799,0.084597796,15,12,1.0208763,18,8,0,0.015045955,31.110577,0,0,1.0060704,0.3733337,0.15988421,0.48608202,0.8517087,-57.107273,32.87523,-10.714532,-20.375887,false,147,210.43611501875986,1.1579244,181.73563,19.879566,15,82.06288643717708,9.132224,8.986079,20.553175,15,164.10275197697464,9.596036,17.101099,19.210106,1.169788,0,0,0,0,0,1.3430691,0.6736088,0.6694603,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,226.70263344058074,71.72677087361721,165.52872640812635,17.220319568594586,false,false,0,false,false,false,false,false,false,false,false,6.8187504E-4,2.9676556E-7,0.9993133,,,,,,,,,,,,,,,,,,,,,,,872,3980199416438188544,173.75328791702,21.50387258678,-1.5219999551773071,-1.6770000457763672,19.92300033569336,1.180899977684021,173.753294962355,21.5038798092161
1636148068921376768,Gaia DR3 3980205910428745856,3980205910428745856,49282577,2016.0,173.86022906899632,0.07788778,21.576022380497704,0.10107189,-0.08101124297862565,0.115902,-0.6989633,2.8573294,-1.7961335364015714,0.09584111,-2.2222140581795817,0.09443719,-0.28213686,0.133954,-0.05313954,0.06564115,-0.5617305,0.111994386,0.0058972985,-0.04102596,-0.26823464,-0.18352674,165,0,163,2,0.8770453,183.03432,0.26359758,1.5450587,31,false,1.7240537,,,,,,,,19,13,0.14403467,21,9,0,0.004965638,47.908554,0,0,1.0475978,0.29931712,0.2179142,0.39661914,0.8778467,-46.880505,52.521408,-13.369836,-20.182821,false,179,2699.149533439344,3.7065506,728.21063,17.109299,19,1862.2901412338404,15.282937,121.8542,17.163424,19,1180.3824551789446,18.545193,63.64897,17.067839,1.1272708,0,1,0,2,0,0.09558487,0.054124832,0.041460037,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,226.60544974289945,71.8458411925352,165.59225351561815,17.327186638672007,false,false,0,false,false,false,false,false,false,true,false,2.0002798E-8,2.745584E-8,0.99996716,,,,,,,,,,,,,,,,,,,,,,,873,3980205910428745856,173.860229366011,21.5760227033963,-1.409999966621399,-1.809000015258789,17.131999969482422,0.10100000351667404,173.860235892673,21.5760304900657
1636148068921376768,Gaia DR3 3980224950018841216,3980224950018841216,71442406,2016.0,173.67423631403784,0.8903687,21.794276843023933,0.72626793,-0.09331191955344914,1.1765884,-0.07930719,4.3083405,-3.691786661136146,1.0896409,-2.220925480147719,0.81132156,0.1972354,-0.28472963,0.2761342,0.29776725,-0.47731134,0.09945023,0.4875034,0.09875326,-0.65222764,0.09018589,129,0,126,3,1.2527739,149.33583,0.0,0.0,95,false,,1.503432,0.20129532,-0.027426431,0.11607198,-0.028535731,-0.09790881,0.13938098,15,11,1.5600264,18,5,1,0.46897036,118.57353,0,5,1.0790961,0.30545354,0.16408308,0.35135946,0.87219036,-62.018635,18.288866,-7.0228806,-17.48825,false,141,134.687926742253,1.2752907,105.61351,20.364046,13,98.54217784295201,11.559296,8.524929,20.354486,14,72.01970046934292,6.4072556,11.240335,20.104267,1.2663487,0,13,0,14,0,0.25021935,-0.009559631,0.25977898,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.7536006404226,71.76366329608959,165.33265557181136,17.454207328442383,false,false,0,false,false,false,false,false,false,false,false,0.35809833,5.106671E-9,0.64190114,,,,,,,,,,,,,,,,,,,,,,,874,3980224950018841216,173.674237298172,21.7942772097591,-1.569000005722046,-1.5839999914169312,20.441299438476562,0.7732999920845032,173.674244573878,21.7942840304218
