source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,rv_template_fe_h,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3313709140224490368,67.37713956485719,16.894608843436327,0.6514798920187679,0.7203778614705862,-1.5088856962350181,1.0639886,18.22488,2.251875,1.1772461,1.0746288,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4066.1492,4.3872,0.2461,1147.0616,1.474,1.0237,0.5726
3313709144519644416,67.37217283441788,16.897426909597375,0.3993890046994103,2.4414790077146,2.6673323702881375,1.0568979,20.743036,1.1209469,0.43115807,0.6897888,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709174584229248,67.35342560956092,16.897553506523185,0.3760205460837393,0.5089250561250007,-2.036451032927523,1.0055684,19.136108,1.3700829,0.65769386,0.712389,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709247598899840,67.27556073216567,16.850817008566136,-1.7389923717993971,0.6321973360709396,-8.198501478361218,1.1391169,20.847189,1.8638153,0.8503933,1.013422,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709247599633408,67.28640044593594,16.847031025061153,0.24424573461368926,0.3379394407087336,-4.229173635424177,0.97568434,16.38276,0.9832125,0.40202904,0.58118343,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,7059.2676,4.4886,-0.9765,1991.1324,1.1661,0.9978,0.5446
3313709277663421696,67.2892400555845,16.858374373829513,0.40953034964737084,0.23339644463186127,-17.883307434660853,0.99496657,18.055374,1.3443699,0.5959816,0.7483883,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4929.99,4.864,-2.6321,1147.187,0.6833,0.5357,0.2948
3313709277663424384,67.30021046083245,16.861744104692523,2.4178655475734137,9.26752345032717,1.4587977136832424,1.0504395,16.886541,2.4844542,1.3414402,1.143014,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3916.0505,4.4956,0.1326,444.1207,1.7562,1.1879,0.684
3313709281959368448,67.29520109168288,16.86618452457499,0.28063922020520865,1.0808001016300386,-2.376654337304309,0.95608354,17.080193,1.1481285,0.4870758,0.6610527,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5356.056,4.74,-1.6139,1128.5981,0.6165,0.4991,0.2732
3313709281959452032,67.29810102672788,16.861464178767385,1.4524023699693125,-0.3329703052695735,-5.218950262458202,0.9828583,16.340975,1.6645813,0.79079056,0.87379074,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4514.748,4.4649,-0.4594,712.1551,0.9722,0.7279,0.3884
3313709312023157376,67.27146637296725,16.85365454857006,,,,,21.52942,1.9000816,-1.2647076,3.1647892,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709312023163008,67.26176164283093,16.862872112679725,0.5425253542372686,2.6226902383191386,-1.2668538585830984,1.0110426,19.330442,1.6083908,0.7484951,0.8598957,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709380742645376,67.30622492574427,16.870502392708275,,,,,20.77995,2.0254822,-0.9100971,2.9355793,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709385037271936,67.29670262427271,16.867543189219216,1.5748160323705425,7.005695997657663,-0.6625761818145978,1.0095803,20.027294,1.769516,0.8064232,0.9630928,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709453756747776,67.2875073718028,16.877568211524533,0.47924268276350657,3.130348662057064,-4.6334249719537075,1.0584539,19.653534,1.4443359,0.7089691,0.7353668,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709453758059392,67.2916195576957,16.877562915649946,1.1772592973883198,12.70653185771111,-9.606268486170363,1.0702059,16.74019,1.755393,0.8384476,0.91694546,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4581.7637,4.5675,-0.66,633.3591,1.3474,1.0043,0.5418
3313709488116683136,67.2974766075003,16.887817776101695,1.021498648119667,1.2537417432783449,-0.4740902358303659,1.0284481,20.436045,1.579586,0.68027306,0.899313,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709522478334336,67.25707817668524,16.876419129552357,0.09790545009020517,0.041720619550655536,-3.3885814848094045,0.99537337,19.80573,1.4836617,0.6941929,0.78946877,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709552541344256,67.27692167209321,16.8821709222743,0.8613772851388373,2.226010434922392,-3.6969355164085957,1.0311035,19.504692,2.0114994,0.97792053,1.0335789,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709556836509952,67.27216349257958,16.886264795378924,,,,,21.138895,1.5982399,0.31222343,1.2860165,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709556836602496,67.26863640441012,16.8750224188733,-1.6053578247262266,0.46470709115561637,-1.2636589853587148,0.97263974,20.929802,0.7362881,-0.23722649,0.97351456,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709591196237824,67.24431950975223,16.87455780947709,0.10240720154039643,0.23572165974209663,-2.5570946568462967,1.0122123,20.438948,1.0299263,0.372221,0.6577053,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709625555988224,67.26364158396856,16.89046543415398,,,,,20.800035,1.868412,0.5115738,1.3568382,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709655620563968,67.28366498554902,16.89208752559791,-0.14140539653999934,-0.15259638219350147,-1.178630335891937,1.0209769,18.83432,1.2059498,0.5076332,0.6983166,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4726.774,4.9285,-3.7862,1634.3356,0.0466,0.0367,0.0202
3313709655620564736,67.2854342935845,16.893283472856282,0.7450691051742265,10.622101312499224,-6.538547123112597,1.006747,18.770433,1.1419525,0.43325043,0.7087021,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4693.8945,4.9554,-2.4227,1461.328,0.0317,0.0248,0.0135
3313709659915761024,67.28523730677483,16.88805668636924,1.643998055355727,1.5738314766064347,-0.017233681873216625,0.98406714,20.645775,1.7788887,0.5916176,1.1872711,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709689980305408,67.28598923367075,16.89952469987094,0.11641107865354479,2.554962508011406,-0.6007529871299524,0.97155476,19.323875,1.2886829,0.57375336,0.7149296,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709694275444992,67.28201456484456,16.900259291968446,0.29107425441967644,-4.007148648400217,-2.6091540899314993,1.1245182,20.53558,1.7818375,0.8945694,0.88726807,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709694275756032,67.28271009928442,16.900625790346837,,,,,21.165071,1.6323128,0.38512993,1.2471828,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709694275962112,67.28911312479497,16.902202741171724,,,,,21.06516,1.9597797,0.9102974,1.0494823,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709728635495296,67.26442453946201,16.900178092553574,,,,,21.092197,0.6633854,-0.27519798,0.9385834,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709758699787008,67.28432379923335,16.906392133782266,1.5210644221200016,12.460814457883277,-6.083004122795559,0.9750406,17.427183,2.2549038,1.1843357,1.0705681,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3743.2585,4.2585,-1.3657,454.6794,1.2614,0.869,0.4837
3313709762994941056,67.28120353176341,16.90612496134973,-0.6401176710443519,2.749327082154154,-0.7947270244580418,1.0759702,20.657707,1.380024,0.33658218,1.0434418,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709797354119168,67.3206015823013,16.89412411614224,0.3445315206124456,1.3148356663605076,2.4012159440074106,1.3435725,17.413137,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
3313709797354659968,67.31739227234347,16.890487017281405,0.2877336655201597,3.7980147926218484,-4.938426529825797,0.9877821,20.457287,1.3310013,0.5321102,0.79889107,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709797354712704,67.32510036194175,16.887198361603314,,,,,20.966188,0.7597828,-0.46409225,1.223875,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709797354712832,67.32243138921002,16.88926485817195,2.6566439977866385,4.565811023868662,1.2007609797142509,1.0609161,20.796825,1.5595627,0.53697777,1.0225849,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709797354771968,67.3281055455371,16.893559793695843,,,,,21.21791,,,0.70744133,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709797355437440,67.32067082306632,16.894314660512315,0.5487591390628953,1.7637412137158652,2.078016417793067,1.475387,14.569241,1.0062456,0.34114265,0.66510296,52.27554,-0.25,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6329.8896,3.3663,-4.1115,2886.785,0.8698,0.735,0.4055
3313709861778998144,67.30307054767448,16.89976278466762,0.18217898939329308,1.2436542694142785,-1.8477000334451674,1.0029211,18.302813,1.170618,0.48444366,0.6861744,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4739.1577,4.9218,-2.6413,1269.4136,0.1004,0.0793,0.0434
3313709861778999040,67.31473922088034,16.901273318287636,0.8285884139436995,-0.49762251552047676,-10.662410229605918,1.0352505,18.280153,1.7510357,0.86494255,0.88609314,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3881.4055,4.8965,-0.9394,681.5235,0.203,0.1462,0.0785
3313709861778999808,67.30547585336036,16.901767558306574,0.5886250344694145,8.84897654254112,-20.50942404388677,1.0156188,18.914295,1.3226242,0.5706177,0.75200653,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4509.383,4.993,-2.2196,1166.5992,0.273,0.2094,0.1139
3313709896138738432,67.3223354760189,16.902362300551673,0.4189759500636586,7.686118895934065,-9.917658103743236,1.0816745,19.359669,1.9798088,0.96733475,1.0124741,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709900433329536,67.3222637485711,16.901768155026698,1.1488092331621536,7.598429795594303,-9.383588763666598,0.93213105,19.727484,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709969153366272,67.36367552816053,16.92262488054646,,,,,20.921394,2.1346226,0.7346935,1.399929,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710140952819072,67.29927309620957,16.919888120412587,0.45921752456592024,0.8368856064886814,-3.877028717756653,0.9552931,16.032005,1.4272232,0.64987946,0.77734375,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5133.1772,4.2585,-0.1106,1336.8844,1.0494,0.8199,0.4387
3313709969153435392,67.36320670382746,16.920645972432176,,,,,20.811903,1.272356,0.38794136,0.8844147,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313709969154123008,67.35508461972357,16.91130445871759,0.4649555632718368,2.296595659195454,-1.3419608642135694,0.9664135,16.337795,1.1327858,0.47502327,0.6577625,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5615.6177,4.6541,-0.7467,1032.39,0.7374,0.6017,0.3272
3313709999217959552,67.33207128902534,16.912906661987716,,,,,21.620893,2.1630516,-1.1241817,3.2872334,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710003512757632,67.33560742534782,16.918358540934374,1.9438060034423095,-5.387498928012912,2.165648174731512,1.0668489,20.193401,2.3689137,1.194706,1.1742077,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710033577702016,67.34347785963266,16.921198199227486,0.021385364034292205,0.14574664900078635,0.029581314016373948,1.0408586,19.04305,1.056324,0.4373188,0.6190052,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710037872271616,67.34282484106316,16.92497588591741,-0.012158108430687958,2.165292737004699,-2.6401610772664412,1.0007296,20.2127,1.8181438,0.91329765,0.9048462,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710067937435648,67.3059967701025,16.912265497603244,0.29547727098805354,0.5514839505935099,1.1594919800110186,1.0322169,19.250223,1.5638065,0.7198715,0.843935,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710072232022144,67.31156105671465,16.90953364883677,,,,,15.578885,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710072233343744,67.30458385764365,16.908572991303945,0.5609974359162972,3.5720861308907272,-5.640247447599685,0.97612685,16.27793,1.2214355,0.5310726,0.69036293,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5446.6777,4.5754,-0.5273,987.6779,0.8146,0.656,0.3551
3313710072234146688,67.31181192823892,16.909477702392355,1.033900510196693,7.882844807832737,-4.996816791534332,4.2322464,15.426544,1.1585197,-0.1431179,1.3016376,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
3313710106593080576,67.30884397584259,16.914189239310577,1.5648348555840061,-4.239933846667929,-0.45240025588057786,1.0488572,15.584198,1.4030876,0.6340618,0.7690258,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
3313710136656914176,67.29086760698748,16.915138807634836,0.43023134571698307,12.938999654336513,-12.738856503178354,1.0250694,18.876272,1.0322094,0.3915577,0.6406517,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4906.9204,4.8856,-3.5099,2039.2262,0.0071,0.0057,0.0031
3313710136656915328,67.29943654237141,16.917215566660698,0.33001712703152325,-0.09182802873198248,-1.0469915505785006,1.0401652,18.800913,1.0637188,0.43346214,0.63025665,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4877.943,4.8855,-2.2303,1944.7655,0.0069,0.0055,0.003
3313710377174897792,67.43062094078887,16.901382673309264,0.31188825681895793,0.5590791669739401,0.8700304544521629,1.0512537,18.806633,1.3187141,0.6037674,0.71494675,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4381.4443,4.9124,-1.5714,1338.0651,0.0385,0.0293,0.0158
3313710411534810624,67.3963467072047,16.89754790350688,0.3888449190842419,0.9687472781983325,-1.1517384664959176,1.0057092,18.941727,1.3549862,0.6008606,0.7541256,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4219.545,4.7486,-2.9082,1129.4827,0.0531,0.0401,0.0218
3313710415830720768,67.39222214696436,16.89806117373162,0.8545895813854667,-2.079698429684914,0.8976375281678861,1.0513743,17.415174,1.5493908,0.71645355,0.83293724,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4083.9185,4.4045,-1.8948,764.9275,0.1027,0.0762,0.041
3313710445894556672,67.40648619894186,16.909762887869345,0.2870569960714815,5.755504079258108,-2.270977179248621,1.0495305,19.32528,1.7173157,0.83348656,0.8838291,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710480254113024,67.43456345856833,16.90199840592976,0.13252073053985597,0.7678949416066968,-0.7698194187799574,1.0465018,18.934246,1.0579205,0.4578495,0.60007095,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4866.049,4.8692,-2.3152,2086.9275,0.0237,0.019,0.0103
3313710480254113280,67.42915649054989,16.907215251111538,1.6737015111899851,4.13760129880496,-14.02490500803874,1.0385634,19.306112,2.5163498,1.368803,1.1475468,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710480254113408,67.44293205016963,16.909447388863818,1.0564424742860423,6.448568428400687,-6.742768547446836,1.1130784,16.844183,1.8438501,0.8985596,0.94529057,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4406.362,4.4983,-0.0252,744.4752,1.1723,0.8512,0.4544
3313710480254113664,67.42998546035366,16.91442464814503,0.7861218160049762,4.106760908416342,-0.8998142755370204,1.0294299,18.181412,2.063305,1.0540943,1.0092106,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3815.2412,4.8157,-0.5725,577.7062,0.9107,0.636,0.3487
3313710480254298240,67.43280645918125,16.915980313405917,-0.7253293678886896,1.621655160859687,-0.22612825020540794,1.052263,20.13035,0.7927799,0.2434845,0.5492954,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710484549426176,67.42892628460264,16.913073105767797,0.3136054662490262,1.3266245181005027,-4.9865497854095775,1.0857772,20.593506,2.0679379,0.9143486,1.1535892,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710484549944832,67.43335515883845,16.909819918905047,,,,,20.927694,1.2617683,0.11120987,1.1505585,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710484550191744,67.43690963524764,16.904255235194547,0.9581166935678826,-0.14010261670159874,-3.3690959310105044,1.0486674,16.953028,1.4830055,0.68507385,0.7979317,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4739.7144,4.4998,-0.3503,1090.5883,0.8101,0.6212,0.3322
3313710484550192256,67.42384296242427,16.90935283001481,0.8195168646452438,2.511278501718898,-5.179647510384617,1.0107208,15.262737,1.127676,0.4773531,0.6503229,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5897.893,4.3446,-0.5051,970.5057,0.8855,0.7287,0.3964
3313710514613852288,67.45086953639554,16.917910332749376,0.017876053995138017,-0.5532727278555831,-0.9180058911856142,1.0104632,19.232761,1.6253109,0.80701447,0.81829643,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710518909164288,67.44333163712655,16.923221590069694,1.7564080189258955,5.546497440853619,-3.283182656614476,1.7212164,20.548956,1.867094,0.5355282,1.3315659,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710518909172992,67.4420452110253,16.91444404722601,-1.2956059245750817,-0.5226958054341788,-0.25476220444625375,0.97192115,20.448822,1.0922794,0.37926865,0.7130108,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710548973591040,67.42328473645779,16.926382825531793,0.5809270559037538,-2.4928408574511076,-6.667549767244316,0.9932614,17.059656,1.3327141,0.6038914,0.7288227,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4966.017,4.7021,-0.9361,972.8763,0.6588,0.5177,0.2787
3313710553268954496,67.42427932787338,16.911745825777707,,,,,21.112053,1.9561348,0.86374474,1.0923901,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710553269667328,67.42746853860585,16.91524150864085,2.0388348805771837,4.693981155804904,-24.82907349690142,1.0407345,15.792753,1.7830667,0.8689518,0.91411495,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4450.3003,4.4607,0.2292,563.5423,1.0817,0.7959,0.4211
3313710583333329152,67.43584940030975,16.92084192530589,0.6481991164529036,3.589866090911053,-6.326657392862544,1.0357877,19.654722,1.6217213,0.72335243,0.89836884,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710587628952960,67.43043333447126,16.92859521660955,,,,,21.189838,1.3110752,0.10574722,1.205328,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710587629404544,67.42895177043334,16.924470260938214,0.9043074380558308,1.378567604295581,-0.7727750391543939,1.0025368,15.431202,1.1241455,0.47244072,0.6517048,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5949.1685,4.5718,-0.5492,842.0812,0.9133,0.7524,0.4096
3313710617693244928,67.38924691957078,16.904182955598575,0.6407138415705377,5.204241790303046,-5.5574383582024005,0.98902076,17.980549,1.3778572,0.6235695,0.7542877,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4350.124,4.8663,-1.3478,929.2315,0.1379,0.1048,0.0563
3313710617693361920,67.39051656029663,16.90443658140393,0.6302652318322537,3.9545746910052095,-5.943701873789793,1.0135801,19.253601,1.9701366,0.97104645,0.9990902,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710621989147648,67.39129854194356,16.912604111779498,0.7805884087908372,2.712779371881635,-3.100349061185645,0.9880241,16.203405,1.3118534,0.5844631,0.7273903,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5176.557,4.6129,-0.4828,818.4915,0.7814,0.6181,0.3313
3313710656348429568,67.40080822473865,16.91591364291406,,,,,21.130775,1.1049728,-0.22148895,1.3264618,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710686412839296,67.38370439509823,16.91865497733613,-0.47079230739528544,3.79194388640777,-4.066169339591515,0.927255,19.975605,1.3330479,0.6051693,0.7278786,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710720772470656,67.39246127529387,16.92363670846996,0.1598508105964844,5.077042523152979,0.053467103243859185,0.9548901,18.039448,1.2908535,0.5831585,0.707695,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4506.443,4.7868,-2.0037,1103.9604,0.0213,0.0164,0.0089
3313710720772472576,67.39263236423851,16.926903569702016,-0.10498470525839453,0.7621048342096791,0.23956090230925622,1.0237539,19.834175,1.4245853,0.76843834,0.656147,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710720772554880,67.38246801810006,16.929184203881363,2.5965667488354893,3.787595102109342,-8.07928498835737,1.057702,20.230518,2.216589,1.0327492,1.1838398,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710755132211712,67.40976376515394,16.929122633473945,,,,,21.441748,1.9736118,-0.4541626,2.4277744,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710759427385088,67.4147327973046,16.921991305421088,0.1397107296185188,-2.2673340520203364,-1.032220133781771,1.0671862,20.780785,0.74742126,0.042684555,0.7047367,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710759427828992,67.4136347491151,16.921873313786534,,,,,21.04487,1.2103825,0.49869728,0.7116852,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710789491759744,67.42705344496996,16.933585279219358,1.367287680607812,8.144166650340734,3.04005770329044,1.0011141,17.225094,1.9322147,0.97722626,0.9549885,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4490.7876,4.607,0.333,770.8592,1.4244,1.0343,0.548
3313710789491760128,67.42682020622993,16.938168240848622,0.46589989064942,1.5525153218504553,1.4630920336600317,0.9907517,18.600853,1.4119015,0.64089966,0.7710018,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4330.519,5.0313,-2.0497,820.8625,0.0728,0.0553,0.0298
3313710789491760256,67.42257006063153,16.939484801287268,0.07225050133169374,-0.540418035592334,-1.2771841201772505,0.98510474,18.326546,1.0616055,0.45881653,0.6027889,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4932.012,4.8673,-2.4075,1634.8336,0.048,0.0386,0.0212
3313710793787085568,67.41675387914034,16.937603257688504,2.2402527589721157,1.5326780240036224,-2.85940239267482,1.0858904,20.634678,1.2334824,0.30895042,0.92453194,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710858211437952,67.40628587955356,16.946255845437445,1.623989198266986,15.068396170261703,6.31609212856499,0.98827165,19.505339,2.6141968,1.3927116,1.2214851,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710896867046912,67.4593256962339,16.931648616350998,0.30336897616932346,-0.229952376401134,-1.6347269470276993,1.0560603,16.250277,1.0441036,0.4273224,0.61678123,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6158.399,4.3568,-0.9989,1596.2535,0.8538,0.7133,0.3908
3313710896867047168,67.45816868836421,16.93135905727775,0.49899660463204515,-0.1895386339267791,-1.6870845962350047,1.0469867,17.501232,1.1285286,0.47964287,0.6488857,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5139.0986,4.8008,-1.9289,1223.7212,0.3881,0.3125,0.1709
3313710926930705152,67.46552759691122,16.93895265380089,0.174855341865191,0.8927552114167682,0.42253919232085985,1.0175182,18.559437,1.1006145,0.48979568,0.61081886,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4831.6357,4.902,-2.2071,1634.8938,0.0097,0.0077,0.0042
3313710931225434112,67.47065135577725,16.94333007464785,-1.6167339165497612,-1.6145172567713446,-0.7381749567823616,1.0234635,20.535261,1.642149,0.5298519,1.112297,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710961290451712,67.43957913525597,16.936211252551654,0.3931899245775229,1.5539669529355429,0.018297463268552073,1.0303596,18.163057,1.2132893,0.5601196,0.65316963,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4667.336,4.9279,-2.2282,1146.6562,0.0952,0.0748,0.0406
3313710961290452480,67.44891468456811,16.94114333347844,0.23585759271797369,-0.09053956658090237,-0.21315696544098112,1.082706,17.59265,1.0741196,0.4647751,0.6093445,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5130.546,4.7884,-1.7207,1367.5416,0.2414,0.1954,0.1066
3313710965586523264,67.45088791023626,16.940038465737967,0.749918113579445,3.1175031403651388,-8.191614688483018,0.99433124,17.449934,1.4869881,0.68720627,0.7997818,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4320.0522,4.5791,-0.9435,1022.8599,0.2893,0.218,0.1165
3313710995650190976,67.45653349556648,16.944307345682304,0.8407422833028817,0.19253564720877625,-1.4853573384998167,1.0568715,19.423695,1.2709389,0.5909405,0.6799984,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313710999944911104,67.45430078591193,16.954546642569913,0.7345346275887555,1.205918304821783,-6.204727076977522,1.0986074,17.068558,1.3034191,0.41694832,0.8864708,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
3313710999946259328,67.45435933308062,16.954719897452698,,,,,19.211426,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313711034305994624,67.47688346054652,16.95602160238462,0.8490720108090466,5.13567309745932,-3.8055760243300223,0.9647161,17.277937,1.7462177,0.83935356,0.90686417,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4634.6816,4.6585,-0.5663,735.244,1.3581,1.0152,0.5467
3313711064369659008,67.49695756671875,16.95554385772389,-0.6879624838685389,0.8112549359280607,0.1602872379140245,1.0250722,20.042921,1.0948601,0.5123005,0.5825596,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313711064369659136,67.49414201656953,16.95547410566718,0.5351742452651868,2.3766353432706695,-0.5431836688902292,1.0652243,19.253496,1.5001125,0.77563095,0.7244816,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313711068664986368,67.4907808208744,16.953744900927845,-0.20974190951331032,-0.8954534638290139,-1.1368122392702782,1.1052758,20.48294,1.531807,0.6230011,0.90880585,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
3313711068665731968,67.48925066412114,16.955914105693854,1.9865014595336221,1.988387355770251,-3.410110289215152,0.97840255,14.154315,1.239893,0.54000664,0.6998863,38.840103,0.0,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5429.8813,4.4095,-0.6038,484.5079,0.8504,0.6839,0.3709
3313711068665732224,67.48034964610642,16.95839089367089,0.34501006872193396,0.8674516154869417,2.2649960245654226,1.0355865,15.12968,0.77958584,0.30345726,0.47612858,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,8191.604,4.4054,-0.546,1790.8085,1.2304,1.0922,0.5877
